name,owner,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,url,description
mindsdb,mindsdb,35379,2577,5370,311,0,Python,4305,4259,98.93147502903601,https://github.com/mindsdb/mindsdb,AI Analytics Engine that can answer questions over large scale data. - The only MCP Server you'll ever need
awesome-react-native,jondot,35329,3802,912,0,0,JavaScript,73,35,47.94520547945205,https://github.com/jondot/awesome-react-native,"Awesome React Native components, news, tools, and learning material!"
nativefier,nativefier,35286,3702,261,99,0,TypeScript,1237,982,79.3856103476152,https://github.com/nativefier/nativefier,Make any web page a desktop application
spacedrive,spacedriveapp,35271,1426,1881,26,0,TypeScript,507,388,76.52859960552269,https://github.com/spacedriveapp/spacedrive,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust."
vim-plug,junegunn,35153,4365,177,8,0,Vim Script,1037,966,93.1533269045323,https://github.com/junegunn/vim-plug,:hibiscus: Minimalist Vim Plugin Manager
sqlmap,sqlmapproject,35116,4806,173,10,0,Python,5344,5296,99.10179640718563,https://github.com/sqlmapproject/sqlmap,Automatic SQL injection and database takeover tool
pytorch-image-models,huggingface,35097,2394,479,69,0,Python,998,947,94.88977955911824,https://github.com/huggingface/pytorch-image-models,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more"
twenty,twentyhq,35075,996,7212,46,0,TypeScript,5209,5021,96.39086196966788,https://github.com/twentyhq/twenty,"Building a modern alternative to Salesforce, powered by the community."
hackathon-starter,sahat,35054,4300,347,17,0,JavaScript,680,670,98.52941176470588,https://github.com/sahat/hackathon-starter,A boilerplate for Node.js web applications
awesome-shell,alebcay,35030,4065,307,0,0,Unknown,62,23,37.096774193548384,https://github.com/alebcay/awesome-shell,"A curated list of awesome command-line frameworks, toolkits, guides and gizmos. Inspired by awesome-php."
the-way-to-go_ZH_CN,unknwon,35018,4534,592,0,0,Go,0,0,0,https://github.com/unknwon/the-way-to-go_ZH_CN,《The Way to Go》中文译本，中文正式名《Go 入门指南》
polars,pola-rs,35018,1927,11484,226,0,Rust,11302,8724,77.18987789771722,https://github.com/pola-rs/polars,"Dataframes powered by a multithreaded, vectorized query engine, written in Rust"
glide,bumptech,34942,4428,572,47,0,Java,4482,3920,87.46095493083445,https://github.com/bumptech/glide,An image loading and caching library for Android focused on smooth scrolling
ai-agents-for-beginners,microsoft,34859,268,150,0,0,Jupyter Notebook,67,58,86.56716417910447,https://github.com/microsoft/ai-agents-for-beginners,11 Lessons to Get Started Building AI Agents
NewPipe,TeamNewPipe,34839,3641,1661,137,0,Java,9633,8408,87.28329699989618,https://github.com/TeamNewPipe/NewPipe,A libre lightweight streaming front-end for Android.
Coursera-ML-AndrewNg-Notes,fengdu78,34817,2849,13,0,0,HTML,68,15,22.058823529411764,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,吴恩达老师的机器学习课程个人笔记
leetcode,doocs,34805,2533,4095,21,0,Java,56,56,100.0,https://github.com/doocs/leetcode,🔥LeetCode solutions in any programming language | 多种编程语言实现 LeetCode、《剑指 Offer（第 2 版）》、《程序员面试金典（第 6 版）》题解
LocalAI,mudler,34793,888,3922,83,0,Go,1084,713,65.7749077490775,https://github.com/mudler/LocalAI,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
AgentGPT,reworkd,34793,869,539,12,0,TypeScript,467,337,72.1627408993576,https://github.com/reworkd/AgentGPT,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser."
cursor-free-vip,yeongpin,34739,224,74,69,0,Python,1027,472,45.95910418695229,https://github.com/yeongpin/cursor-free-vip,[Support 0.49.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.
outline,outline,34693,3379,3339,147,0,TypeScript,3497,3401,97.25478981984558,https://github.com/outline/outline,"The fastest knowledge base for growing teams. Beautiful, realtime collaborative, feature packed, and markdown compatible."
ghostty,ghostty-org,34623,1242,2618,1,0,Zig,1782,1637,91.86307519640853,https://github.com/ghostty-org/ghostty,"👻 Ghostty is a fast, feature-rich, and cross-platform terminal emulator that uses platform-native UI and GPU acceleration."
bubbletea,charmbracelet,34612,2051,628,62,0,Go,368,295,80.16304347826086,https://github.com/charmbracelet/bubbletea,A powerful little TUI framework 🏗
awesome-javascript,sorrycc,34507,4071,393,0,0,Unknown,93,88,94.6236559139785,https://github.com/sorrycc/awesome-javascript,"🐢 A collection of awesome browser-side  JavaScript libraries, resources and shiny things."
caffe,BVLC,34498,4362,1087,14,0,C++,4801,3902,81.27473443032702,https://github.com/BVLC/caffe,Caffe: a fast open framework for deep learning.
TaskMatrix,chenfei-wu,34413,905,21,0,0,Python,357,136,38.095238095238095,https://github.com/chenfei-wu/TaskMatrix,
fastify,fastify,34402,3250,3135,298,0,JavaScript,2092,2014,96.27151051625239,https://github.com/fastify/fastify,"Fast and low overhead web framework, for Node.js"
node-v0.x-archive,nodejs,34381,5932,218,0,1,Unknown,6379,6379,100.0,https://github.com/nodejs/node-v0.x-archive,Moved to https://github.com/nodejs/node
netty,netty,34357,5401,4432,0,0,Java,6715,6102,90.87118391660461,https://github.com/netty/netty,Netty project - an event-driven asynchronous network application framework
jieba,fxsjy,34340,4711,96,9,0,Python,866,229,26.443418013856814,https://github.com/fxsjy/jieba,结巴中文分词
supervision,roboflow,34334,999,967,33,0,Python,489,415,84.86707566462167,https://github.com/roboflow/supervision,We write your reusable computer vision tools. 💜
formik,jaredpalmer,34285,2991,829,196,0,TypeScript,2260,1558,68.93805309734513,https://github.com/jaredpalmer/formik,"Build forms in React, without the tears 😭 "
RevokeMsgPatcher,huiyadanli,34260,2225,11,21,0,C#,894,834,93.28859060402685,https://github.com/huiyadanli/RevokeMsgPatcher,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
gold-miner,xitu,34245,3580,3563,0,0,Unknown,5601,5592,99.8393144081414,https://github.com/xitu/gold-miner,🥇掘金翻译计划，可能是世界最大最好的英译中技术社区，最懂读者和译者的翻译平台：
LLM101n,karpathy,34243,453,0,0,0,Unknown,0,0,0,https://github.com/karpathy/LLM101n,LLM101n: Let's build a Storyteller
manim,ManimCommunity,34226,1922,1926,29,0,Python,1682,1308,77.76456599286563,https://github.com/ManimCommunity/manim,A community-maintained Python framework for creating mathematical animations. 
HowToLiveLonger,geekan,34207,1225,14,0,0,Unknown,138,103,74.63768115942028,https://github.com/geekan/HowToLiveLonger,程序员延寿指南 | A programmer's guide to live longer
clipboard.js,zenorocha,34159,3626,117,42,1,JavaScript,629,618,98.25119236883943,https://github.com/zenorocha/clipboard.js,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:
portainer,portainer,34156,3382,4777,162,0,TypeScript,5899,5281,89.52364807594508,https://github.com/portainer/portainer,Making Docker and Kubernetes management easy.
OpenVoice,myshell-ai,34134,633,17,0,0,Python,316,67,21.202531645569618,https://github.com/myshell-ai/OpenVoice,Instant voice cloning by MIT and MyShell. Audio foundation model.
llvm-project,llvm,34116,3181,55829,136,0,LLVM,86540,60222,69.58862953547492,https://github.com/llvm/llvm-project,The LLVM Project is a collection of modular and reusable compiler and toolchain technologies.
solid,solidjs,34098,2678,385,35,0,TypeScript,1096,996,90.87591240875912,https://github.com/solidjs/solid,"A declarative, efficient, and flexible JavaScript library for building user interfaces."
12306,testerSunshine,34049,3020,31,1,0,Python,691,466,67.43849493487699,https://github.com/testerSunshine/12306,12306智能刷票，订票
linux-command,jaywcjlove,34041,3206,356,31,0,Markdown,207,133,64.25120772946859,https://github.com/jaywcjlove/linux-command,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux
react-beautiful-dnd,atlassian,34030,2936,530,68,0,JavaScript,1617,1045,64.62585034013605,https://github.com/atlassian/react-beautiful-dnd,Beautiful and accessible drag and drop for lists with React
husky,typicode,34018,4079,262,80,0,JavaScript,1089,1016,93.29660238751147,https://github.com/typicode/husky,Git hooks made easy 🐶 woof!
framework,laravel,33992,4607,16634,855,0,PHP,18871,18828,99.77213714164591,https://github.com/laravel/framework,The Laravel Framework.
anoma,anoma,33882,1663,856,10,0,Elixir,699,578,82.689556509299,https://github.com/anoma/anoma,Reference implementation of Anoma
poetry,python-poetry,33871,2733,2331,142,0,Python,6232,5713,91.67201540436457,https://github.com/python-poetry/poetry,Python packaging and dependency management made easy
spring-boot-demo,xkcoding,33850,2843,15,0,0,Java,173,73,42.19653179190752,https://github.com/xkcoding/spring-boot-demo,🚀一个用来深入学习并实战 Spring Boot 的项目。
Python,geekcomputers,33784,5015,1855,0,0,Python,486,149,30.65843621399177,https://github.com/geekcomputers/Python,My Python Examples
zsh-autosuggestions,zsh-users,33661,4319,116,0,0,Shell,612,458,74.83660130718954,https://github.com/zsh-users/zsh-autosuggestions,Fish-like autosuggestions for zsh
shadowsocks,shadowsocks,33652,4873,70,2,0,Python,0,0,0,https://github.com/shadowsocks/shadowsocks,
LeetCode-Go,halfrost,33642,2958,178,4,1,Go,80,64,80.0,https://github.com/halfrost/LeetCode-Go,"✅ Solutions to LeetCode by Go, 100% test coverage, runtime beats 100% / LeetCode 题解"
AndroidUtilCode,Blankj,33620,3310,88,117,1,Java,1589,1280,80.55380742605412,https://github.com/Blankj/AndroidUtilCode,:fire: Android developers should collect the following utils(updating).
easyexcel,alibaba,33586,2755,190,14,0,Java,3619,3131,86.51561204752694,https://github.com/alibaba/easyexcel,快速、简洁、解决大文件内存溢出的java处理Excel工具
JavaScript,TheAlgorithms,33538,2963,795,0,0,JavaScript,209,200,95.69377990430623,https://github.com/TheAlgorithms/JavaScript,"Algorithms and Data Structures implemented in JavaScript for beginners, following best practices."
AFNetworking,AFNetworking,33536,5197,710,40,0,Objective-C,0,0,0,https://github.com/AFNetworking/AFNetworking,"A delightful networking framework for iOS, macOS, watchOS, and tvOS."
zxing,zxing,33533,5064,318,31,0,Java,1325,1321,99.69811320754717,https://github.com/zxing/zxing,"ZXing (""Zebra Crossing"") barcode scanning library for Java, Android"
awesome-deepseek-integration,deepseek-ai,33517,590,230,0,0,Unknown,127,39,30.708661417322837,https://github.com/deepseek-ai/awesome-deepseek-integration,Integrate the DeepSeek API into popular softwares
aseprite,aseprite,33454,4021,406,117,0,C++,4290,2498,58.22843822843823,https://github.com/aseprite/aseprite,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)"
ShareX,ShareX,33452,4336,751,83,0,C#,6886,6373,92.55010165553297,https://github.com/ShareX/ShareX,"ShareX is a free and open-source application that enables users to capture or record any area of their screen with a single keystroke. It also supports uploading images, text, and various file types to a wide range of destinations."
mattermost,mattermost,33439,3722,19268,847,0,TypeScript,9047,8380,92.62739029512545,https://github.com/mattermost/mattermost,Mattermost is an open source platform for secure collaboration across the entire software development lifecycle..
awesome-docker,veggiemonk,33418,3988,939,1,0,Unknown,130,127,97.6923076923077,https://github.com/veggiemonk/awesome-docker,:whale: A curated list of Docker resources and projects
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,33354,3801,98,0,0,JavaScript,29,20,68.96551724137932,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,本文原文由知名 Hacker Eric S. Raymond 所撰寫，教你如何正確的提出技術問題並獲得你滿意的答案。
nps,ehang-io,33319,2484,74,59,0,Go,1200,697,58.08333333333333,https://github.com/ehang-io/nps,"一款轻量级、高性能、功能强大的内网穿透代理服务器。支持tcp、udp、socks5、http等几乎所有流量转发，可用来访问内网网站、本地支付接口调试、ssh访问、远程桌面，内网dns解析、内网socks5代理等等……，并带有功能强大的web管理端。a lightweight, high-performance, powerful intranet penetration proxy server, with a powerful web management terminal."
gpt-pilot,Pythagora-io,33311,738,393,0,0,Python,550,314,57.09090909090909,https://github.com/Pythagora-io/gpt-pilot,The first real AI developer
XX-Net,XX-net,33304,3873,363,388,1,Python,13335,5418,40.62992125984252,https://github.com/XX-net/XX-Net,A proxy tool to bypass GFW.
stats,exelban,33292,2277,409,301,0,Swift,2182,2154,98.71677360219981,https://github.com/exelban/stats,macOS system monitor in your menu bar
jax,jax-ml,33253,2493,15108,126,0,Python,6477,4880,75.34352323606608,https://github.com/jax-ml/jax,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more"
carbon-lang,carbon-language,33165,1943,4357,412,0,C++,714,560,78.43137254901961,https://github.com/carbon-language/carbon-lang,"Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)"
brackets,adobe,33158,5007,4332,69,0,JavaScript,9680,7063,72.96487603305785,https://github.com/adobe/brackets,"An open source code editor for the web, written in JavaScript, HTML and CSS."
Fabric,danielmiessler,33153,597,435,248,0,JavaScript,744,637,85.61827956989248,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.
harness,harness,33119,4215,1047,53,0,Go,2007,1933,96.3129048330842,https://github.com/harness/harness,"Harness Open Source is an end-to-end developer platform with Source Control Management, CI/CD Pipelines, Hosted Developer Environments, and Artifact Registries."
